Name,Province,Climate ID,Station ID,WMO ID,TC ID,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Latitude,Longitude,Elevation (m),First Year,Last Year,HLY First Year,HLY Last Year,DLY First Year,DLY Last Year,MLY First Year,MLY Last Year
LAJOIE DAM,BRITISH COLUMBIA,1084490,522,,,50.83,-122.87,505000000,-1225200000,685.8,1963,1982,,,1963.0,1982.0,1963.0,1982.0
LUNCH LAKE,BRITISH COLUMBIA,1084731,523,,,51.82,-124.47,514928000,-1242759500,1017.0,1980,2009,,,1980.0,2009.0,1980.0,2007.0
MEAGER CREEK,BRITISH COLUMBIA,1085064,524,,,50.63,-123.4,503800000,-1232400000,430.1,1981,1982,,,1981.0,1982.0,1981.0,1982.0
MOSLEY CREEK SAND CREEK,BRITISH COLUMBIA,1085208,525,,,51.6,-125.0,513600000,-1250000000,759.9,1980,1995,,,1980.0,1995.0,1980.0,1995.0
NADINA RIVER,BRITISH COLUMBIA,1085279,526,,,54.17,-126.67,541000000,-1264000000,807.7,1931,1932,,,1931.0,1932.0,1931.0,1932.0
NADINA RIVER,BRITISH COLUMBIA,1085280,527,,,53.98,-126.38,535900000,-1262300000,731.5,1934,1962,,,1934.0,1962.0,1934.0,1962.0
NADINA RIVER,BRITISH COLUMBIA,1085281,528,,,53.9,-126.95,535400000,-1265700000,914.1,1981,1988,,,1981.0,1988.0,1981.0,1988.0
NANIKA RIVER HATCHERY,BRITISH COLUMBIA,1085373,529,,,54.1,-127.45,540600000,-1272700000,807.7,1961,1966,,,1961.0,1966.0,1961.0,1966.0
NAZKO,BRITISH COLUMBIA,1085414,530,,,52.92,-123.62,525500000,-1233700000,899.2,1974,1977,,,1974.0,1977.0,1974.0,1977.0
NECHAKO RIVER (AUT),BRITISH COLUMBIA,1085415,10709,71763.0,WNX,53.68,-124.83,534100000,-1245000000,715.0,1994,2002,1994.0,2002.0,1995.0,2002.0,,
NEMAIA VALLEY CHILKO LK,BRITISH COLUMBIA,1085450,531,,,51.42,-124.07,512500000,-1240400000,1216.2,1974,1979,,,1974.0,1979.0,1974.0,1979.0
NIMPO LAKE,BRITISH COLUMBIA,1085597,532,,,52.35,-125.13,522100000,-1250800000,1085.1,1973,1973,,,1973.0,1973.0,1973.0,1973.0
NIMPO LAKE 2,BRITISH COLUMBIA,1085598,533,,,52.33,-125.15,522000000,-1250900000,1129.9,1980,1981,,,1980.0,1981.0,1980.0,1981.0
NORA LEE NORTH,BRITISH COLUMBIA,1085615,534,,,53.98,-126.43,535900000,-1262600000,792.5,1977,1979,,,1977.0,1979.0,1977.0,1979.0
OOTSA L SKINS L SPILLWAY,BRITISH COLUMBIA,1085835,535,,,53.77,-126.0,534619800,-1255947600,861.1,1956,2017,,,1956.0,2017.0,1956.0,2007.0
OOTSA LAKESKINS LAKE CLIMATE,BRITISH COLUMBIA,1085836,43963,71679.0,VSL,53.77,-126.0,534618800,-1255948190,861.0,2005,2019,2005.0,2019.0,2005.0,2019.0,2006.0,2007.0
PEMBERTON AIRPORT (WIND),BRITISH COLUMBIA,1086081,46747,,WPN,50.3,-122.74,501808000,-1224417000,203.0,2007,2019,2007.0,2019.0,2018.0,2019.0,,
PEMBERTON AIRPORT CS,BRITISH COLUMBIA,1086082,536,71777.0,WGP,50.31,-122.73,501820326,-1224402720,204.31,1984,2019,1988.0,2019.0,1984.0,2019.0,1984.0,2006.0
PEMBERTON BCFS,BRITISH COLUMBIA,1086083,537,,,50.32,-122.82,501900000,-1224900000,218.2,1969,1984,,,1969.0,1984.0,1969.0,1984.0
PEMBERTON AIRPORT CWS,BRITISH COLUMBIA,1086085,48308,,YPS,50.3,-122.74,501809000,-1224416000,204.3,2010,2010,2010.0,2010.0,2010.0,2010.0,,
PEMBERTON MEADOWS,BRITISH COLUMBIA,1086090,538,,,50.45,-122.93,502700000,-1225600000,222.5,1912,1971,,,1912.0,1971.0,1912.0,1971.0
PEMBERTON MEADOWS 4NW,BRITISH COLUMBIA,1086093,539,,,50.47,-122.93,502800000,-1225600000,243.8,1975,1976,,,1975.0,1976.0,1975.0,1976.0
PEMBERTON WOLVERINE CR,BRITISH COLUMBIA,1086098,540,,,50.5,-122.98,503000000,-1225900000,271.0,1983,1984,,,1983.0,1984.0,1983.0,1984.0
PUNTCHESAKUT LAKE,BRITISH COLUMBIA,1086550,541,,,52.99,-122.96,525930000,-1225719000,915.0,1973,2008,,,1973.0,2008.0,1973.0,2007.0
PUNTZI MOUNTAIN,BRITISH COLUMBIA,1086555,542,,,52.17,-124.2,521000000,-1241200000,1371.6,1959,1961,,,1959.0,1961.0,1959.0,1961.0
PUNTZI MOUNTAIN,BRITISH COLUMBIA,1086556,543,,,52.12,-124.08,520700000,-1240500000,909.5,1968,1979,1968.0,1979.0,1968.0,1979.0,1968.0,1979.0
PUNTZI MOUNTAIN (AUT),BRITISH COLUMBIA,1086558,8092,71050.0,WPU,52.11,-124.14,520652000,-1240808000,909.8,1993,2019,1994.0,2019.0,1993.0,2019.0,2005.0,2006.0
QUESNEL BAR HL RANCH,BRITISH COLUMBIA,1086633,544,,,52.83,-123.08,525000000,-1230500000,944.9,1961,1963,,,1961.0,1963.0,1961.0,1963.0
REDSTONE STUART RANCH,BRITISH COLUMBIA,1086695,545,,,52.15,-123.7,520900000,-1234200000,841.9,1980,1991,,,1980.0,1991.0,1980.0,1991.0
SOUTHBANK,BRITISH COLUMBIA,1087600,546,,,54.03,-125.77,540200000,-1254600000,730.0,1962,1976,,,1962.0,1976.0,1962.0,1976.0
TAHTSA LAKE WEST,BRITISH COLUMBIA,1087950,547,,,53.62,-127.7,533700000,-1274200000,862.6,1951,2000,,,1951.0,2000.0,1951.0,2000.0
TAKYSIE LAKE,BRITISH COLUMBIA,1087974,548,,,53.87,-125.87,535221000,-1255213000,884.0,1987,2007,,,1987.0,2007.0,1987.0,2007.0
TASEKO RIVER VICK CREEK,BRITISH COLUMBIA,1087998,549,,,51.6,-123.68,513600000,-1234100000,1239.9,1980,1981,,,1980.0,1981.0,1980.0,1981.0
TATELKUZ LAKE,BRITISH COLUMBIA,1088007,550,,,53.3,-124.73,531800000,-1244400000,914.4,1970,1977,,,1970.0,1977.0,1970.0,1977.0
TATLA LAKE BCFS,BRITISH COLUMBIA,1088009,551,,,51.9,-124.6,515400000,-1243600000,944.9,1973,1984,,,1973.0,1984.0,1973.0,1984.0
TATLAYOKO LAKE,BRITISH COLUMBIA,1088010,552,,,51.67,-124.41,514029000,-1242418000,870.0,1928,2005,,,1928.0,2005.0,1928.0,2005.0
TATLAYOKO LAKE RCS,BRITISH COLUMBIA,1088015,30494,71028.0,XTL,51.67,-124.4,514028400,-1242411300,875.0,2000,2019,2000.0,2019.0,2000.0,2019.0,2004.0,2007.0
TSUNIAH LAKE LODGE,BRITISH COLUMBIA,1088293,553,,,51.53,-124.17,513200000,-1241000000,1222.2,1975,1976,,,1975.0,1976.0,1975.0,1976.0
TYAUGHTON LAKE RESORT,BRITISH COLUMBIA,1088326,554,,,50.93,-122.78,505600000,-1224700000,1021.1,1973,1973,,,1973.0,1973.0,1973.0,1973.0
WISTARIA,BRITISH COLUMBIA,1088970,555,,,53.83,-126.21,534930000,-1261252000,862.6,1926,2004,,,1926.0,2004.0,1926.0,2004.0
HOUSTON MCBRIDE LAKE,BRITISH COLUMBIA,108CFAF,497,,,54.07,-127.37,540400000,-1272200000,792.5,1970,1971,,,1970.0,1971.0,1970.0,1971.0
ALEZA LAKE,BRITISH COLUMBIA,1090300,565,,,54.12,-122.07,540700000,-1220400000,624.8,1952,1980,,,1952.0,1980.0,1952.0,1980.0
ALKALI LAKE,BRITISH COLUMBIA,1090335,566,,,51.78,-122.28,514700000,-1221700000,,1910,1922,,,1910.0,1922.0,1910.0,1922.0
BALDY HUGHES,BRITISH COLUMBIA,1090586,567,,,53.62,-122.95,533700000,-1225700000,1128.1,1980,1984,,,1980.0,1984.0,1980.0,1984.0
BARKERVILLE,BRITISH COLUMBIA,1090660,568,,,53.07,-121.51,530409000,-1213053000,1283.0,1888,2015,,,1888.0,2015.0,1888.0,2007.0
BOSS MOUNTAIN,BRITISH COLUMBIA,1090904,569,,,52.1,-120.88,520600000,-1205300000,1531.6,1967,1984,,,1967.0,1984.0,1967.0,1984.0
BRIDGE RIVER,BRITISH COLUMBIA,1090989,570,,,50.85,-122.43,505100000,-1222600000,609.6,1924,1929,,,1924.0,1929.0,1924.0,1929.0
BRIDGE RIVER,BRITISH COLUMBIA,1090990,571,,,50.73,-122.22,504400000,-1221300000,253.0,1935,1953,,,1935.0,1953.0,1935.0,1953.0
BOWRON LAKE,BRITISH COLUMBIA,1090R0R,564,,,53.28,-121.45,531700000,-1212700000,944.9,1974,1990,,,1974.0,1990.0,1974.0,1990.0
BURNS LAKE,BRITISH COLUMBIA,1091169,572,,,54.23,-125.77,541400000,-1254600000,704.1,1969,1990,1969.0,1990.0,1969.0,1990.0,1969.0,1990.0
BURNS LAKE DECKER LAKE,BRITISH COLUMBIA,1091170,573,,,54.25,-125.8,541500000,-1254800000,707.1,1949,1973,,,1949.0,1973.0,1949.0,1973.0
BURNS LAKE DECKER LAKE,BRITISH COLUMBIA,1091174,574,71952.0,WPZ,54.38,-125.96,542259400,-1255731200,713.2,1990,2019,1990.0,2019.0,1990.0,2019.0,1990.0,2006.0
BURNS LAKE 10 SOUTH,BRITISH COLUMBIA,1091175,6825,,,54.15,-125.73,540900000,-1254400000,783.0,1992,1994,,,1992.0,1994.0,1992.0,1994.0
CAMILLE LAKE,BRITISH COLUMBIA,1091235,575,,,52.42,-121.97,522500000,-1215800000,857.0,1980,1997,,,1980.0,1997.0,1980.0,1997.0
CANIM LAKE,BRITISH COLUMBIA,1091305,576,,,51.9,-120.78,515400000,-1204700000,944.9,1958,1959,,,1959.0,1959.0,1958.0,1959.0
CHIEF LAKE,BRITISH COLUMBIA,1091512,577,,,54.1,-123.07,540600000,-1230400000,792.5,1970,1980,,,1970.0,1980.0,1970.0,1980.0
CRESCENT SPUR,BRITISH COLUMBIA,1092120,26989,,,53.6,-120.7,533600000,-1204200000,686.0,1994,2016,,,1994.0,2016.0,1994.0,2007.0
DOG CREEK,BRITISH COLUMBIA,1092489,578,,,51.58,-122.25,513500000,-1221500000,655.3,1973,1977,,,1973.0,1977.0,1973.0,1977.0
DOG CREEK A,BRITISH COLUMBIA,1092490,579,,,51.63,-122.25,513800000,-1221500000,1027.2,1944,1960,,,1944.0,1960.0,1944.0,1960.0
DOME CREEK,BRITISH COLUMBIA,1092519,580,,,53.75,-121.17,534500000,-1211000000,670.6,1917,1951,,,1917.0,1951.0,1918.0,1951.0
DOME CREEK,BRITISH COLUMBIA,1092520,581,,,53.73,-120.98,534400000,-1205900000,647.7,1970,1995,,,1970.0,1995.0,1970.0,1995.0
DUNSTER,BRITISH COLUMBIA,1092578,582,,,53.13,-119.85,530800000,-1195100000,725.4,1974,1995,,,1974.0,1995.0,1974.0,1995.0
DUNSTER 2,BRITISH COLUMBIA,1092579,27008,,,53.17,-119.83,531000000,-1195000000,833.0,1994,1997,,,1994.0,1997.0,1994.0,1997.0
ENDAKO MINE,BRITISH COLUMBIA,1092676,583,,,54.03,-125.1,540200000,-1250600000,984.5,1973,1982,,,1973.0,1982.0,1973.0,1982.0
ENDAKO SAVORY,BRITISH COLUMBIA,1092678,584,,,54.1,-125.17,540600000,-1251000000,688.8,1961,1967,,,1961.0,1967.0,1961.0,1967.0
ENGEN,BRITISH COLUMBIA,1092685,585,,,54.03,-124.22,540200000,-1241300000,705.9,1957,1970,,,1957.0,1970.0,1957.0,1970.0
FORT FRASER,BRITISH COLUMBIA,1092904,586,,,54.1,-124.55,540600000,-1243300000,701.0,1964,1965,,,1964.0,1965.0,1964.0,1965.0
FORT FRASER 13S,BRITISH COLUMBIA,1092905,587,,,53.88,-124.58,535300000,-1243500000,701.0,1970,1993,,,1970.0,1993.0,1970.0,1993.0
FORT ST JAMES,BRITISH COLUMBIA,1092970,588,,,54.46,-124.29,542719009,-1241708002,691.0,1895,2019,,,1895.0,2019.0,1895.0,2007.0
FORT ST JAMES A,BRITISH COLUMBIA,1092972,589,,,54.42,-124.25,542500000,-1241500000,716.3,1979,1991,1979.0,1991.0,1979.0,1991.0,1979.0,1991.0
FORT ST JAMES AUTO,BRITISH COLUMBIA,1092975,51538,71933.0,VFS,54.46,-124.29,542719057,-1241708006,688.0,2013,2019,2013.0,2019.0,2013.0,2019.0,,
GANG RANCH,BRITISH COLUMBIA,1093052,590,,,51.55,-122.33,513300000,-1222000000,658.0,1973,1990,,,1973.0,1990.0,1989.0,1990.0
GISCOME,BRITISH COLUMBIA,1093165,591,,,54.12,-122.27,540700000,-1221600000,598.9,1970,1971,,,1970.0,1971.0,1970.0,1971.0
HIXON,BRITISH COLUMBIA,1093474,592,,,53.53,-122.7,533153001,-1224158006,551.0,1970,2017,,,1970.0,2017.0,1970.0,2007.0
HIXON BCFS,BRITISH COLUMBIA,1093475,593,,,53.42,-122.58,532500000,-1223500000,586.7,1973,1983,,,1973.0,1983.0,1973.0,1983.0
HORSEFLY,BRITISH COLUMBIA,1093598,594,,,52.33,-121.42,522000000,-1212500000,787.9,1961,1962,,,,,1961.0,1962.0
HORSEFLY BCFS,BRITISH COLUMBIA,1093599,595,,,52.33,-121.42,522000000,-1212500000,784.9,1970,1984,,,1970.0,1984.0,1970.0,1984.0
HORSEFLY LAKE GRUHS LAKE,BRITISH COLUMBIA,1093600,596,,,52.36,-121.36,522145000,-1212151000,777.0,1950,2016,,,1950.0,2016.0,1950.0,2007.0
ISLE PIERRE,BRITISH COLUMBIA,1093680,597,,,53.97,-123.23,535800000,-1231400000,624.8,1970,1973,,,1970.0,1973.0,1970.0,1973.0
JESMOND,BRITISH COLUMBIA,1093730,598,,,51.27,-121.97,511600000,-1215800000,1158.2,1974,1978,,,1974.0,1978.0,1974.0,1978.0
KALDER LAKE,BRITISH COLUMBIA,1093777,599,,,54.97,-124.25,545800000,-1241500000,969.3,1973,1988,,,1973.0,1988.0,1973.0,1988.0
KEITHLEY CREEK,BRITISH COLUMBIA,1093920,600,,,52.75,-121.4,524500000,-1212400000,807.7,1962,1962,,,1962.0,1962.0,1962.0,1962.0
KERSLEY,BRITISH COLUMBIA,1094125,601,,,52.82,-122.37,524900000,-1222200000,670.6,1962,1992,,,1962.0,1992.0,1962.0,1992.0
KERSLEY 2,BRITISH COLUMBIA,1094127,602,,,52.81,-122.41,524851900,-1222446500,570.0,1985,2010,,,1985.0,2010.0,1985.0,2007.0
LAC LA HACHE,BRITISH COLUMBIA,1094455,603,,,51.82,-121.47,514900000,-1212800000,819.0,1962,1990,,,1962.0,1990.0,1962.0,1990.0
LAC LA HACHE DINGWALL CREEK,BRITISH COLUMBIA,1094456,604,,,51.88,-121.73,515300000,-1214400000,906.0,1989,1994,,,1989.0,1994.0,1989.0,1994.0
LAC LA HACHE 11SW,BRITISH COLUMBIA,1094457,605,,,51.72,-121.55,514300000,-1213300000,990.0,1987,1993,,,1987.0,1993.0,1987.0,1993.0
LEO CREEK,BRITISH COLUMBIA,1094602,606,,,55.08,-125.58,550500000,-1253500000,698.0,1973,1980,,,1973.0,1980.0,1973.0,1980.0
LIKELY,BRITISH COLUMBIA,1094616,607,,,52.6,-121.53,523600000,-1213200000,723.9,1974,1993,,,1974.0,1993.0,1974.0,1993.0
LORSTA WILLIAMS LAKE,BRITISH COLUMBIA,1094719,608,,,51.97,-122.35,515800000,-1222100000,926.6,1977,1984,,,1977.0,1984.0,1977.0,1984.0
MACKAY RIVER,BRITISH COLUMBIA,1094785,609,,,52.38,-120.72,522300000,-1204300000,1219.2,1971,1975,,,1971.0,1975.0,,
MAPES,BRITISH COLUMBIA,1094897,610,,,53.88,-123.88,535300000,-1235300000,784.9,1970,1970,,,1970.0,1970.0,1970.0,1970.0
MCBRIDE ELDER CREEK,BRITISH COLUMBIA,1094948,611,,,53.42,-120.35,532524200,-1202109600,733.0,1985,2009,,,1985.0,2009.0,1985.0,2007.0
MCBRIDE 4SE,BRITISH COLUMBIA,1094950,612,,,53.27,-120.15,531600000,-1200900000,722.4,1922,1995,,,1922.0,1995.0,1922.0,1995.0
MCBRIDE NORTH,BRITISH COLUMBIA,1094955,613,,,53.37,-120.25,532200000,-1201500000,771.1,1973,1992,,,1973.0,1992.0,1973.0,1992.0
MCBRIDE S & W RANCH,BRITISH COLUMBIA,1094962,614,,,53.27,-120.13,531600000,-1200800000,716.0,1980,1985,,,1980.0,1985.0,1980.0,1985.0
MCGREGOR,BRITISH COLUMBIA,1095000,615,,,54.08,-121.83,540500000,-1215000000,609.6,1965,1975,,,1965.0,1975.0,1966.0,1975.0
MCLEESE LAKE FRASERVIEW,BRITISH COLUMBIA,1095015,616,,,52.38,-122.37,522247050,-1222225010,563.9,1980,2016,,,1980.0,2016.0,1980.0,2007.0
MCLEESE LAKE GRANITE MT,BRITISH COLUMBIA,1095018,617,,,52.53,-122.29,523150009,-1221709008,1133.0,1972,2019,,,1972.0,2019.0,1972.0,2007.0
MOFFAT CREEK,BRITISH COLUMBIA,1095195,618,,,52.23,-121.48,521400000,-1212900000,945.0,1975,1986,,,1975.0,1986.0,1975.0,1986.0
MOUNT ROBSON RANCH,BRITISH COLUMBIA,10952B9,619,,,53.02,-119.23,530100000,-1191400000,868.7,1975,1992,,,1975.0,1992.0,1975.0,1992.0
NAVER CREEK,BRITISH COLUMBIA,1095410,620,,,53.28,-122.48,531700000,-1222900000,667.5,1955,1957,,,1955.0,1957.0,1955.0,1957.0
NAVER CREEK AHBAU,BRITISH COLUMBIA,1095412,621,,,53.25,-122.33,531500000,-1222000000,896.1,1959,1961,,,1959.0,1961.0,1959.0,1961.0
NORCO COAL,BRITISH COLUMBIA,1095617,622,,,53.82,-121.92,534900000,-1215500000,742.2,1977,1978,,,1977.0,1978.0,1977.0,1978.0
OCHILTREE MIOCENE,BRITISH COLUMBIA,1095676,623,,,52.26,-121.72,521537000,-1214326000,1027.0,1963,2003,,,1963.0,2003.0,1963.0,2003.0
OLD SUMMIT RD NORTH,BRITISH COLUMBIA,1095740,624,,,54.12,-122.65,540700000,-1223900000,685.8,1976,1977,,,1976.0,1977.0,1976.0,1977.0
100 MILE HOUSE,BRITISH COLUMBIA,1095790,625,,,51.65,-121.27,513900000,-1211600000,929.6,1957,1959,,,1957.0,1959.0,1957.0,1959.0
108 MILE HOUSE,BRITISH COLUMBIA,1095796,626,,,51.75,-121.33,514500000,-1212000000,957.1,1970,1973,,,1970.0,1973.0,1970.0,1973.0
150 MILE HOUSE,BRITISH COLUMBIA,1095820,627,,,52.12,-121.93,520700000,-1215600000,737.6,1947,1963,,,1947.0,1963.0,1947.0,1963.0
150 MILE HOUSE 7N,BRITISH COLUMBIA,1095821,628,,,52.22,-122.0,521300000,-1220000000,883.9,1969,1975,,,1969.0,1975.0,1969.0,1975.0
PRINCE GEORGE,BRITISH COLUMBIA,1096435,629,,,53.92,-122.73,535500000,-1224400000,569.1,1956,1957,,,1956.0,1957.0,1956.0,1957.0
PRINCE GEORGE,BRITISH COLUMBIA,1096436,630,,,53.83,-122.8,535000000,-1224800000,570.0,1912,1945,,,1912.0,1945.0,1912.0,1945.0
PRINCE GEORGE,BRITISH COLUMBIA,1096439,48370,71896.0,YXS,53.88,-122.68,535303000,-1224039000,691.0,2009,2019,2009.0,2019.0,2009.0,2019.0,,
PRINCE GEORGE A,BRITISH COLUMBIA,1096450,631,71896.0,YXS,53.89,-122.68,535327000,-1224044000,691.3,1942,2009,1953.0,2009.0,1942.0,2009.0,1942.0,2009.0
PRINCE GEORGE AIRPORT AUTO,BRITISH COLUMBIA,1096453,48248,71302.0,VXS,53.89,-122.67,535320000,-1224019002,680.0,2009,2019,2009.0,2019.0,2009.0,2019.0,,
PRINCE GEORGE MASSEY AUTO,BRITISH COLUMBIA,1096454,50169,,VPX,53.9,-122.79,535359009,-1224727001,601.0,2012,2019,2012.0,2019.0,2018.0,2019.0,,
PRINCE GEORGE WEST LAKE,BRITISH COLUMBIA,1096455,632,,,53.78,-122.85,534632001,-1225108000,699.0,1970,2011,,,1970.0,2011.0,1970.0,2007.0
PRINCE GEORGE 15NW,BRITISH COLUMBIA,1096458,633,,,54.05,-122.74,540311000,-1224409000,762.0,1984,2004,,,1984.0,2004.0,1984.0,2004.0
PR GEORGE FOREMAN FLAT,BRITISH COLUMBIA,1096460,634,,,53.93,-122.68,535600000,-1224100000,579.1,1962,1966,,,1962.0,1966.0,1962.0,1966.0
PRINCE GEORGE MIWORTH,BRITISH COLUMBIA,1096465,635,,,53.97,-122.93,535800000,-1225600000,610.0,1984,2002,,,1984.0,2002.0,1984.0,2002.0
PRINCE GEORGE STP,BRITISH COLUMBIA,1096468,636,,,53.88,-122.77,535248000,-1224603000,579.0,1975,2019,,,1975.0,2019.0,1975.0,2007.0
PRINCE GEORGE WESTWOOD,BRITISH COLUMBIA,1096470,637,,,53.9,-122.78,535400000,-1224700000,591.3,1974,1976,,,1974.0,1976.0,1974.0,1976.0
QUESNEL,BRITISH COLUMBIA,1096600,638,,,52.98,-122.48,525900000,-1222900000,487.7,1892,1970,,,1892.0,1970.0,1893.0,1970.0
QUESNEL AUT,BRITISH COLUMBIA,1096601,639,,WQZ,53.03,-122.52,530200000,-1223100000,545.3,1990,1994,1994.0,1994.0,1990.0,1994.0,1990.0,1994.0
QUESNEL AWOS,BRITISH COLUMBIA,1096625,30967,71103.0,CQZ,53.03,-122.51,530134000,-1223036000,545.0,2005,2011,2005.0,2011.0,2005.0,2010.0,2005.0,2007.0
QUESNEL,BRITISH COLUMBIA,1096629,48688,71192.0,YQZ,53.03,-122.51,530134000,-1223037000,545.0,2010,2019,2010.0,2019.0,2010.0,2019.0,,
QUESNEL A,BRITISH COLUMBIA,1096630,640,,,53.03,-122.51,530134000,-1223036000,545.0,1946,2007,1953.0,2006.0,1946.0,2007.0,1946.0,2007.0
QUESNEL AIRPORT AUTO,BRITISH COLUMBIA,1096631,48108,71779.0,VQZ,53.03,-122.51,530136008,-1223023007,545.3,2009,2019,2009.0,2019.0,2009.0,2019.0,,
QUESNEL MOOSE HEIGHTS,BRITISH COLUMBIA,1096635,641,,,53.07,-122.5,530400000,-1223000000,711.7,1962,1984,,,1962.0,1984.0,1962.0,1983.0
QUESNEL NAZKO ROAD,BRITISH COLUMBIA,1096636,642,,,53.02,-122.67,530100000,-1224000000,762.0,1968,1974,,,1968.0,1974.0,1968.0,1974.0
RED PASS JUNCTION,BRITISH COLUMBIA,1096660,643,,,53.0,-119.0,530000000,-1190000000,1059.2,1931,1969,,,1931.0,1969.0,1931.0,1969.0
RED PASS MT ROBSON PARK,BRITISH COLUMBIA,1096665,644,,,52.98,-119.0,525900000,-1190000000,1066.8,1970,1975,,,1970.0,1975.0,1970.0,1975.0
REDSTONE,BRITISH COLUMBIA,1096691,645,,,52.1,-123.65,520600000,-1233900000,808.9,1957,1957,,,1957.0,1957.0,1957.0,1957.0
RISKE CREEK FTP,BRITISH COLUMBIA,1096775,646,,,52.02,-122.52,520100000,-1223100000,1005.8,1965,1970,,,1965.0,1970.0,1965.0,1970.0
SALMON VAL ERICKSON RD,BRITISH COLUMBIA,1096952,647,,,54.13,-122.65,540800000,-1223900000,693.4,1970,1977,,,1970.0,1977.0,1970.0,1977.0
SINCLAIR MILLS,BRITISH COLUMBIA,1097370,648,,,54.02,-121.67,540100000,-1214000000,655.3,1960,1965,,,1960.0,1965.0,1960.0,1965.0
SODA CREEK,BRITISH COLUMBIA,1097550,649,,,52.33,-122.28,522000000,-1221700000,,1879,1933,,,1879.0,1933.0,1879.0,1933.0
SPOKIN LAKE 4E,BRITISH COLUMBIA,1097646,650,,,52.18,-121.69,521101014,-1214110039,1033.0,1983,2019,,,1983.0,2019.0,1983.0,2007.0
STEWART CREEK,BRITISH COLUMBIA,1097750,651,,,53.2,-121.6,531200000,-1213600000,1207.0,1977,1978,,,1977.0,1978.0,1977.0,1978.0
TACHIE 1SE,BRITISH COLUMBIA,1097888,652,,,54.63,-124.7,543800000,-1244200000,682.8,1973,1985,,,1973.0,1985.0,1973.0,1985.0
TAKLA LANDING,BRITISH COLUMBIA,1097970,653,,,55.47,-125.97,552800000,-1255800000,854.0,1962,1991,,,1962.0,1991.0,1962.0,1991.0
TETE JAUNE,BRITISH COLUMBIA,1098138,656,,,52.92,-119.38,525500000,-1192300000,776.9,1981,1985,,,1981.0,1985.0,1981.0,1985.0
TWAN CREEK,BRITISH COLUMBIA,1098318,657,,,52.47,-122.62,522759000,-1223703000,914.4,1977,2005,,,1977.0,2005.0,1977.0,2005.0
TYEE LAKE,BRITISH COLUMBIA,1098328,658,,,52.38,-122.08,522300000,-1220500000,911.0,1988,1998,,,1988.0,1998.0,1988.0,1998.0
UPPER FRASER,BRITISH COLUMBIA,1098335,659,,,54.12,-121.95,540700000,-1215700000,612.6,1959,1962,,,1959.0,1962.0,1960.0,1962.0
VANDERHOOF,BRITISH COLUMBIA,1098490,661,,,54.05,-124.0,540300000,-1240000000,637.9,1916,1966,,,1916.0,1966.0,1916.0,1966.0
VANDERHOOF 2NE,BRITISH COLUMBIA,1098492,662,,,54.03,-124.0,540200000,-1240000000,676.7,1969,1976,,,1969.0,1976.0,1969.0,1976.0
VANDERHOOF,BRITISH COLUMBIA,10984R0,660,,,54.05,-124.13,540300000,-1240800000,673.6,1966,1969,,,1966.0,1969.0,1966.0,1969.0
WILLIAMS LAKE,BRITISH COLUMBIA,1098939,663,,,52.13,-122.17,520800000,-1221000000,614.0,1936,1987,,,1936.0,1987.0,1939.0,1987.0
WILLIAMS LAKE A,BRITISH COLUMBIA,1098940,664,71104.0,YWL,52.18,-122.05,521059000,-1220315000,939.7,1960,2012,1961.0,2012.0,1960.0,2012.0,1961.0,2012.0
WILLIAMS LAKE A,BRITISH COLUMBIA,1098941,50820,71104.0,YWL,52.18,-122.05,521100000,-1220316000,939.7,2012,2019,2012.0,2019.0,2012.0,2019.0,,
WILLIAMS LAKE ESLER,BRITISH COLUMBIA,1098942,665,,,52.1,-122.18,520600000,-1221100000,930.0,1987,1989,,,1987.0,1989.0,1987.0,1989.0
WILLIAMS LAKE GLENDALE,BRITISH COLUMBIA,1098943,666,,,52.15,-122.17,520900000,-1221000000,588.3,1965,1979,,,1965.0,1979.0,1965.0,1979.0
WILLIAMS LAKE RIVER,BRITISH COLUMBIA,1098946,667,,,52.13,-122.15,520741000,-1220856000,585.2,1980,2002,,,1980.0,2002.0,1980.0,2002.0
WILLOW RIVER,BRITISH COLUMBIA,1098954,668,,,54.06,-122.47,540323000,-1222809000,586.0,1988,1999,,,1988.0,1999.0,1988.0,1999.0
WILLOW RIVER,BRITISH COLUMBIA,1098955,669,,,53.73,-122.32,534400000,-1221900000,801.3,1955,1956,,,1955.0,1956.0,,
WOODPECKER,BRITISH COLUMBIA,1098977,670,,,53.52,-122.65,533100000,-1223900000,609.6,1934,1945,,,1934.0,1945.0,1934.0,1945.0
VANDERHOOF,BRITISH COLUMBIA,1098D90,655,,,54.03,-124.02,540200000,-1240100000,638.0,1980,2019,,,1980.0,2019.0,1980.0,2007.0
VANDERHOOF BRAESIDE RD,BRITISH COLUMBIA,1098DR0,654,,,54.08,-124.27,540500000,-1241600000,682.8,1970,1980,,,1970.0,1980.0,1970.0,1980.0
CASTLE ROCK 6 NORTH,BRITISH COLUMBIA,109A4NG,5017,,,52.54,-122.49,523229000,-1222919000,541.0,1991,2014,,,1991.0,2014.0,1991.0,2007.0
CATFISH CREEK,BRITISH COLUMBIA,109AMEP,556,,,53.63,-120.8,533800000,-1204800000,648.0,1986,1987,,,1986.0,1987.0,1986.0,1987.0
